gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0001.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0002.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0003.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0004.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0005.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0006.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0007.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0008.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0009.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0010.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0011.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0012.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0013.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0014.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0015.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0016.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0017.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0018.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0019.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0020.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0021.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0022.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0023.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0024.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0025.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0026.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0027.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0028.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0029.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0030.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0031.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0032.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0033.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0034.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0035.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0036.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0037.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0038.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0039.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0040.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0041.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0042.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0043.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0044.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0045.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0046.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0047.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0048.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0049.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0050.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0051.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0052.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0053.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0054.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0055.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0056.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0057.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0058.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0059.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0060.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0061.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0062.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0063.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0064.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0065.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0066.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0067.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0068.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0069.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0070.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0071.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0072.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0073.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0074.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0075.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0076.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0077.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0078.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0079.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0080.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0081.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0082.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0083.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0084.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0085.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0086.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0087.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0088.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0089.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0090.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0091.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0092.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0093.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0094.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0095.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0096.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0097.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0098.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0099.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0100.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0101.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0102.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0103.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0104.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0105.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0106.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0107.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0108.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0109.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0110.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0111.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0112.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0113.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0114.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0115.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0116.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0117.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0118.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0119.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0120.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0121.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0122.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0123.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0124.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0125.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0126.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0127.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0128.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0129.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0130.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0131.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0132.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0133.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0134.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0135.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0136.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0137.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0138.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0139.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0140.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0141.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0142.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0143.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0144.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0145.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0146.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0147.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0148.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0149.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0150.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0151.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0152.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0153.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0154.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0155.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0156.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0157.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0158.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0159.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0160.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0161.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0162.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0163.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0164.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0165.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0166.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0167.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0168.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0169.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0170.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0171.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0172.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0173.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0174.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0175.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0176.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0177.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0178.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0179.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0180.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0181.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0182.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0183.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0184.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0185.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0186.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0187.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0188.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0189.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0190.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0191.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0192.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0193.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0194.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0195.jpg,apple
gs://idyllic-slice-361403.appspot.com/food_dataset/apple/apple0196.jpg,apple
